当前数据库信息：
jdbc:oracle:thin:@192.168.10.213:1521:testdb, yn01700_p, yn01700_p
==================


1、数据库实例信息


2、安装环境信息


3、数据库产品信息

product, status, version

NLSRTL, Production, 11.2.0.4.0

Oracle Database 11g Enterprise Edition, 64bit Production, 11.2.0.4.0

PL/SQL, Production, 11.2.0.4.0

TNS for Linux:, Production, 11.2.0.4.0


4、数据库安装配置信息

parameter, value
BIN$JN26aZSNLtHgU9UKqMD1bg==$0, AAZ118, 个人账户收入明细ID

BIN$JN26aZSNLtHgU9UKqMD1bg==$0, AAZ159, 人员参保关系ID

BIN$JN26aZSNLtHgU9UKqMD1bg==$0, AAC001, 人员ID

BIN$JN26aZSNLtHgU9UKqMD1bg==$0, AAE140, 险种类型

BIN$JN26aZSNLtHgU9UKqMD1bg==$0, AAE003, 对应费款所属期

BIN$JN26aZSNLtHgU9UKqMD1bg==$0, AAE341, 筹资项目

BIN$JN26aZSNLtHgU9UKqMD1bg==$0, YAD009, 收支类型

BIN$JN26aZSNLtHgU9UKqMD1bg==$0, YAD003, 实处理金额

BIN$JN26aZSNLtHgU9UKqMD1bg==$0, AAE228, 收入日期

BIN$JN26aZSNLtHgU9UKqMD1bg==$0, YAE101, 计息开始时间

BIN$JN26aZSNLtHgU9UKqMD1bg==$0, AAZ116, 个人账户ID

BIN$JN26aZSNLtHgU9UKqMD1bg==$0, AAZ119, 个人账户收入事件ID

BIN$JN26aZSNLtHgU9UKqMD1bg==$0, YAE872, 数据源表

BIN$JN26aZSNLtHgU9UKqMD1bg==$0, YAE876, 数据源表主键CODE

BIN$JN26aZSNLtHgU9UKqMD1bg==$0, YAE873, 数据源表主键VALUE

BIN$JN26aZSNLtHgU9UKqMD1bg==$0, YAZ116, 合并前个人账户ID

BIN$JN26aZSNLtHgU9UKqMD1bg==$0, YAE215, 合并前个人ID

BIN$JN26aZSNLtHgU9UKqMD1bg==$0, AAE013, 备注

BIN$JN26aZSULtHgU9UKqMD1bg==$0, AAZ118, 个人账户收入明细ID

BIN$JN26aZSULtHgU9UKqMD1bg==$0, AAZ159, 人员参保关系ID

BIN$JN26aZSULtHgU9UKqMD1bg==$0, AAC001, 人员ID

BIN$JN26aZSULtHgU9UKqMD1bg==$0, AAE140, 险种类型

BIN$JN26aZSULtHgU9UKqMD1bg==$0, AAE003, 对应费款所属期

BIN$JN26aZSULtHgU9UKqMD1bg==$0, AAE341, 筹资项目

BIN$JN26aZSULtHgU9UKqMD1bg==$0, YAD009, 收支类型

BIN$JN26aZSULtHgU9UKqMD1bg==$0, YAD003, 实处理金额

BIN$JN26aZSULtHgU9UKqMD1bg==$0, AAE228, 收入日期

BIN$JN26aZSULtHgU9UKqMD1bg==$0, YAE101, 计息开始时间

BIN$JN26aZSULtHgU9UKqMD1bg==$0, YAE872, 数据源表

BIN$JN26aZSULtHgU9UKqMD1bg==$0, YAE876, 数据源表主键CODE

BIN$JN26aZSULtHgU9UKqMD1bg==$0, YAE873, 数据源表主键VALUE

BIN$JN26aZSULtHgU9UKqMD1bg==$0, AAZ116, 个人账户ID

BIN$JN26aZSULtHgU9UKqMD1bg==$0, AAZ119, 个人账户收入事件ID

BIN$JN26aZSULtHgU9UKqMD1bg==$0, YAZ116, 合并前个人账户ID

BIN$JN26aZSULtHgU9UKqMD1bg==$0, YAE215, 合并前个人ID

BIN$JN26aZSULtHgU9UKqMD1bg==$0, AAE013, 备注

AC53, AAZ118, 个人账户收入明细ID

AC53, AAZ159, 人员参保关系ID

AC53, AAC001, 人员ID

AC53, AAE140, 险种类型

AC53, AAE003, 对应费款所属期

AC53, AAE341, 筹资项目

AC53, YAD009, 收支类型

AC53, YAD003, 实处理金额

AC53, AAE228, 收入日期

AC53, YAE101, 计息开始时间

AC53, YAE872, 数据源表

AC53, YAE876, 数据源表主键CODE

AC53, YAE873, 数据源表主键VALUE

AC53, AAZ116, 个人账户ID

AC53, AAZ119, 个人账户收入事件ID

AC53, YAZ116, 合并前个人账户ID

AC53, YAC561, 原人员参保关系ID

AC53, YAE215, 合并前个人ID

AC53, AAE013, 备注

AC43_180, YAE567, 人员核定事件ID

AC43_180, AAC001, 人员ID

AC43_180, AAE140, 险种类型

AC43_180, AAB001, 单位ID

AC43_180, AAA115, 应缴类型

AC43_180, AAC040, 工资

AC43_180, AAE180, 人员缴费基数

AC43_180, AAE002, 做账期号

AC43_180, AAE003, 对应费款所属期

AC43_180, AAE078, 到账标志

AC43_180, AAE079, 到账年月

AC43_180, YAE078, 人员到账标志

AC43_180, YAE079, 人员到账年月

AC43_180, AAZ113, 浮动费率参数ID

AC43_180, YAZ289, 征缴规则类型ID

AC43_180, AAZ136, 基数核定规则参数ID

AC43_180, YAE518, 当事人核定ID

AC43_180, AAC013, 用工形式

AC43_180, YAC084, 险种离退休标志

AC43_180, YAC120, 人员类型

AC43_180, YAC121, 人员类别

AC43_180, YAB019, 单位管理类型

AC43_180, AAE001, 年度

AC43_180, AKC023, 年龄

AC43_180, AAE041, 开始年月

AC43_180, AAE042, 终止年月

AC43_180, AAZ159, 人员参保关系ID

AC43_180, YAB139, 参保所属机构

AC43_180, AAA052, 定额标志

AC43_180, AJA004, 农民工标示

AC43_180, AAE201, 缴费月数

AC43_180, AAE013, 备注

AC43_180, YAE248, 数据来源

AC43_180, AAB301, 所属行政区划代码

AC43_180, YAC008, 临时缴费账户标识

AC43_180, YAE583, 个人补退核定事件ID

AC43_180, YAE588, 原人员核定明细ID

AC43_180, YAE250, 账户处理标志

AC43_180, YAE589, 核定数据状态

AC43_180, AAB019, 单位类型

AC43_180, AAB022, 行业代码

AC43_180, AAA149, 行业风险类别

AC43_180, AAB021, 隶属关系

AC43_180, AAB020, 经济类型

AC43_180, AAZ083, 当事人征缴计划事件ID

AC43_180, YAE215, 合并前个人ID

AC43_180, YAC561, 原人员参保关系ID

AC43_180, AAE011, 经办人

AC43_180, AAE036, 经办时间(DATE)

AC43_180, YAB003, 经办所属机构

AC43_180, AAE100, 当前有效标志

AC43_180, YAZ160, 人员参保关系转移信息ID

AC43_180, AAB299, 转出地行政区划代码

AC43_180, AAB114, 单位应缴实账标志

AC43_180, AAE181, 年度累计缴费基数增加额

AC43_180, AAA095, 申报周期

AC43_180, YAE590, 个人补退核定事件明细ID

AC44_180, YAE568, 人员核定明细ID

AC44_180, YAE567, 人员核定明细ID

AC44_180, AAC001, 人员ID

AC44_180, AAE003, 对应费款所属期

AC44_180, AAE140, 险种类型

AC44_180, AAA093, 承担缴费主体类型

AC44_180, AAE341, 筹资项目

AC44_180, AAA052, 定额征缴标志

AC44_180, YAA336, 基准缴费比例

AC44_180, YAA337, 浮动比例

AC44_180, YAD001, 应处理金额

AC44_180, YAD002, 已征集金额

AC44_180, YAD003, 实处理金额

AC44_180, YAE250, 账户处理标志

AC44_180, AAE228, 到账日期

AC04_180, AAZ189, 人员缴费基数ID

AC04_180, AAB001, 单位ID

AC04_180, AAC001, 人员ID

AC04_180, AAE140, 险种类型

AC04_180, AAE149, 年月

AC04_180, AAC040, 工资

AC04_180, AAE180, 人员缴费基数

AC04_180, AAZ159, 人员参保关系ID

AC04_180, YAB139, 参保所属机构

AC04_180, AAZ191, 人员缴费基数变更事件ID

AC04_180, AAZ136, 基数核定规则参数ID

AC04_180, YAC084, 险种离退休标志

BIN$JOLLmNP2RvPgU9UKqMAAJQ==$0, AAZ118, 个人账户收入明细ID

BIN$JOLLmNP2RvPgU9UKqMAAJQ==$0, AAZ159, 人员参保关系ID

BIN$JOLLmNP2RvPgU9UKqMAAJQ==$0, AAC001, 人员ID

BIN$JOLLmNP2RvPgU9UKqMAAJQ==$0, AAE140, 险种类型

BIN$JOLLmNP2RvPgU9UKqMAAJQ==$0, AAE003, 对应费款所属期

BIN$JOLLmNP2RvPgU9UKqMAAJQ==$0, AAE341, 筹资项目

BIN$JOLLmNP2RvPgU9UKqMAAJQ==$0, YAD009, 收支类型

BIN$JOLLmNP2RvPgU9UKqMAAJQ==$0, YAD003, 实处理金额

BIN$JOLLmNP2RvPgU9UKqMAAJQ==$0, AAE228, 收入日期

BIN$JOLLmNP2RvPgU9UKqMAAJQ==$0, YAE101, 计息开始时间

BIN$JOLLmNP2RvPgU9UKqMAAJQ==$0, YAE872, 数据源表

BIN$JOLLmNP2RvPgU9UKqMAAJQ==$0, YAE876, 数据源表主键CODE

BIN$JOLLmNP2RvPgU9UKqMAAJQ==$0, YAE873, 数据源表主键VALUE

BIN$JOLLmNP2RvPgU9UKqMAAJQ==$0, AAZ116, 个人账户ID

BIN$JOLLmNP2RvPgU9UKqMAAJQ==$0, AAZ119, 个人账户收入事件ID

BIN$JOLLmNP2RvPgU9UKqMAAJQ==$0, YAZ116, 合并前个人账户ID

BIN$JOLLmNP2RvPgU9UKqMAAJQ==$0, YAC561, 原人员参保关系ID

BIN$JOLLmNP2RvPgU9UKqMAAJQ==$0, YAE215, 合并前个人ID

BIN$JOLLmNP2RvPgU9UKqMAAJQ==$0, AAE013, 备注

TMP_AC52, YAE872_AC52, 数据源表

TMP_AC52, YAE876_AC52, 数据源表主键CODE

TMP_AC52, YAE873_AC52, 数据源表主键VALUE

TMP_AC52, AAE013_AC52, 备注

TMP_AC52, AAZ159, 人员参保关系ID

TMP_AC52, AAC001, 人员ID

TMP_AC52, AAE140, 险种类型

TMP_AC52, YAB139, 参保所属机构

TMP_AC52, AAE003, 对应费款所属期

TMP_AC52, AAE341, 筹资项目

TMP_AC52, YAD009, 收支类型

TMP_AC52, YAD003, 实处理金额

TMP_AC52, AAE228, 收入日期

TMP_AC52, YAE101, 计息开始时间

TMP_AC52, YAE872, 数据源表

TMP_AC52, YAE876, 数据源表主键CODE

TMP_AC52, YAE873, 数据源表主键VALUE

TMP_AC52, AAA097, 账户收支类型

TMP_AC52, AAE013, 备注

BIN$JZG6RYvMF7bgU9UKqMDHMw==$0, YAE202, 明细流水号

BIN$JZG6RYvMF7bgU9UKqMDHMw==$0, YAD010, 登帐ID

BIN$JZG6RYvMF7bgU9UKqMDHMw==$0, YAD012, 登帐事件ID

BIN$JZG6RYvMF7bgU9UKqMDHMw==$0, AAB001, 单位ID

BIN$JZG6RYvMF7bgU9UKqMDHMw==$0, AAE140, 险种类型

BIN$JZG6RYvMF7bgU9UKqMDHMw==$0, YAD182, 单据所属期

BIN$JZG6RYvMF7bgU9UKqMDHMw==$0, YAD003, 金额

BIN$JZG6RYvMF7bgU9UKqMDHMw==$0, AAE341, 筹资项目

BIN$JZG6RYvMF7bgU9UKqMDHMw==$0, AAE100, 当前有效标志

AD21A1, YAD182, 单据所属期

AD21A2, YAD182, 单据所属期

BIN$JUrng6YBfJTgU9UKqMC/8A==$0, YAD182, 单据所属期

TMP_GRBS02, AAC001, 个人编码

TMP_GRBS02, AAE041, 开始期号

TMP_GRBS02, AAE042, 终止期号

TMP_GRBS02, AAE140, 险种

TMP_GRBS02, AAA115, 核定类型

TMP_GRBS02, YAA022, 工资类别

TMP_GRBS02, AAC040, 工资

TMP_GRBS02, AAE180, 基数

TMP_GRBS02, YAC084, 险种离退休标志

TMP_GRBS02, AAC066, 参保身份

TMP_GRBS02, AJA004, 农民工标志

TMP_GRBS02, AAZ136, 基数规则ID

TMP_GRBS02, YAZ289, 征缴规则类型ID

TMP_GRBS02, AAE100, 有效标志

TMP_GRBS02, AAE013, 备注

TMP_GRBS02, AAB001, 单位

AC41, YAE583, 人员核定事件ID

AC41, AAZ083, 当事人征缴计划事件ID

AC41, AAE002, 做账期号

AC41, AAA028, 当事人类别

AC41, AAB001, 单位ID

AC41, AAC001, 人员ID

AC41, YAC558, 补收补缴业务类型

AC41, AAE013, 备注

AC41, YAE579, 滞纳金征收标志

AC41, YAE581, 利息征收标志

AC41, YAD024, 是否参与单位结算

AC41, YAF507, 银行行别代码

AC41, AAE008, 银行编号

AC41, AAF002, 金融行业机构编码

AC41, YAE597, 银行简称

AC41, AAE009, 户名

AC41, AAE010, 银行账号

BIN$JRlkE0mVUD3gU9UKqMC3pw==$0, AAZ159, 人员参保关系ID

BIN$JRlkE0mVUD3gU9UKqMC3pw==$0, AAC001, 人员ID

BIN$JRlkE0mVUD3gU9UKqMC3pw==$0, AAE140, 险种类型

BIN$JRlkE0mVUD3gU9UKqMC3pw==$0, AAB001, 单位ID

BIN$JRlkE0mVUD3gU9UKqMC3pw==$0, YAB139, 参保所属机构

BIN$JRlkE0mVUD3gU9UKqMC3pw==$0, AAC013, 用工形式

BIN$JRlkE0mVUD3gU9UKqMC3pw==$0, AAC008, 人员参保状态

BIN$JRlkE0mVUD3gU9UKqMC3pw==$0, AAC049, 首次参保年月

BIN$JRlkE0mVUD3gU9UKqMC3pw==$0, AAC030, 个人参保日期

BIN$JRlkE0mVUD3gU9UKqMC3pw==$0, AAE206, 账户建立年月

BIN$JRlkE0mVUD3gU9UKqMC3pw==$0, YAC119, 本次参加工作时间

BIN$JRlkE0mVUD3gU9UKqMC3pw==$0, AAE041, 开始年月

BIN$JRlkE0mVUD3gU9UKqMC3pw==$0, AAE042, 终止年月

BIN$JRlkE0mVUD3gU9UKqMC3pw==$0, YAC120, 人员类型

BIN$JRlkE0mVUD3gU9UKqMC3pw==$0, YAC121, 人员类别

BIN$JRlkE0mVUD3gU9UKqMC3pw==$0, YAZ289, 征缴规则类型ID

BIN$JRlkE0mVUD3gU9UKqMC3pw==$0, AAZ136, 基数核定规则参数ID

BIN$JRlkE0mVUD3gU9UKqMC3pw==$0, YAE097, 最大做账期号

BIN$JRlkE0mVUD3gU9UKqMC3pw==$0, YAE102, 协议ID

BIN$JRlkE0mVUD3gU9UKqMC3pw==$0, YAC084, 险种离退休标志

BIN$JRlkE0mVUD3gU9UKqMC3pw==$0, YAC110, 退休待遇开始年月

BIN$JRlkE0mVUD3gU9UKqMC3pw==$0, AAZ165, 人员参保险种登记事件ID

BIN$JRlkE0mVUD3gU9UKqMC3pw==$0, YAA100, 锁定标志

BIN$JRlkE0mVUD3gU9UKqMC3pw==$0, AAF022, 编制类型

BIN$JRlkE0mVUD3gU9UKqMC3pw==$0, AAB030, 税号

BIN$JRlkE0mVUD3gU9UKqMC3pw==$0, AAZ066, 税务机构ID

BIN$JRlkE0mVUD3gU9UKqMC3pw==$0, YAB019, 单位管理类型

BIN$JRlkE0mVUD3gU9UKqMC3pw==$0, AJA004, 农民工标示

BIN$JRlkE0mVUD3gU9UKqMC3pw==$0, AAA095, 申报周期

BIN$JRlkE0mVUD3gU9UKqMC3pw==$0, HDID, 核定ID

BIN$JRlkE0mVUD3gU9UKqMC3pw==$0, AAZ083, 当事人征缴计划事件ID

BIN$JRlkE0mVUD3gU9UKqMC3pw==$0, YAE583, 人员核定事件ID

BIN$JRlkE0mVUD3gU9UKqMC3pw==$0, YAE590, 个人补退核定事件明细ID

BIN$JRlkE0mVUD3gU9UKqMC3pw==$0, YAE518, 当事人核定ID（确定分组标准）

BIN$JRlkE0mVUD3gU9UKqMC3pw==$0, AAE002, 做账期号

BIN$JRlkE0mVUD3gU9UKqMC3pw==$0, AAE003, 费款所属期

BIN$JRlkE0maUD3gU9UKqMC3pw==$0, AAZ159, 人员参保关系ID

BIN$JRlkE0maUD3gU9UKqMC3pw==$0, AAC001, 人员ID

BIN$JRlkE0maUD3gU9UKqMC3pw==$0, AAE140, 险种类型

BIN$JRlkE0maUD3gU9UKqMC3pw==$0, AAB001, 单位ID

BIN$JRlkE0maUD3gU9UKqMC3pw==$0, YAB139, 参保所属机构

BIN$JRlkE0maUD3gU9UKqMC3pw==$0, AAC013, 用工形式

BIN$JRlkE0maUD3gU9UKqMC3pw==$0, AAC008, 人员参保状态

BIN$JRlkE0maUD3gU9UKqMC3pw==$0, AAC049, 首次参保年月

BIN$JRlkE0maUD3gU9UKqMC3pw==$0, AAC030, 个人参保日期

BIN$JRlkE0maUD3gU9UKqMC3pw==$0, AAE206, 账户建立年月

BIN$JRlkE0maUD3gU9UKqMC3pw==$0, YAC119, 本次参加工作时间

BIN$JRlkE0maUD3gU9UKqMC3pw==$0, AAE002, 做账期号

BIN$JRlkE0maUD3gU9UKqMC3pw==$0, AAE003, 费款所属期

BIN$JRlkE0maUD3gU9UKqMC3pw==$0, AAE041, 开始年月

BIN$JRlkE0maUD3gU9UKqMC3pw==$0, AAE042, 终止年月

BIN$JRlkE0maUD3gU9UKqMC3pw==$0, YAC120, 人员类型

BIN$JRlkE0maUD3gU9UKqMC3pw==$0, YAC121, 人员类别

BIN$JRlkE0maUD3gU9UKqMC3pw==$0, YAZ289, 征缴规则类型ID

BIN$JRlkE0maUD3gU9UKqMC3pw==$0, AAZ136, 基数核定规则参数ID

BIN$JRlkE0maUD3gU9UKqMC3pw==$0, YAE097, 最大做账期号

BIN$JRlkE0maUD3gU9UKqMC3pw==$0, YAE102, 协议ID

BIN$JRlkE0maUD3gU9UKqMC3pw==$0, YAC084, 险种离退休标志

BIN$JRlkE0maUD3gU9UKqMC3pw==$0, YAC110, 退休待遇开始年月

BIN$JRlkE0maUD3gU9UKqMC3pw==$0, AAZ165, 人员参保险种登记事件ID

BIN$JRlkE0maUD3gU9UKqMC3pw==$0, YAA100, 锁定标志

BIN$JRlkE0maUD3gU9UKqMC3pw==$0, AAF022, 编制类型

BIN$JRlkE0maUD3gU9UKqMC3pw==$0, AAB030, 税号

BIN$JRlkE0maUD3gU9UKqMC3pw==$0, AAZ066, 税务机构ID

BIN$JRlkE0maUD3gU9UKqMC3pw==$0, YAB019, 单位管理类型

BIN$JRlkE0maUD3gU9UKqMC3pw==$0, AJA004, 农民工标示

BIN$JRlkE0maUD3gU9UKqMC3pw==$0, AAA095, 申报周期

BIN$JRlkE0maUD3gU9UKqMC3pw==$0, HDID, 核定ID

BIN$JRlkE0maUD3gU9UKqMC3pw==$0, AAZ083, 当事人征缴计划事件ID

BIN$JRlkE0maUD3gU9UKqMC3pw==$0, YAE583, 人员核定事件ID

BIN$JRlkE0maUD3gU9UKqMC3pw==$0, YAE590, 个人补退核定事件明细ID

BIN$JRlkE0maUD3gU9UKqMC3pw==$0, YAE518, 当事人核定ID（确定分组标准）

BIN$JRlkE0mfUD3gU9UKqMC3pw==$0, AAZ159, 人员参保关系ID

BIN$JRlkE0mfUD3gU9UKqMC3pw==$0, AAC001, 人员ID

BIN$JRlkE0mfUD3gU9UKqMC3pw==$0, AAE140, 险种类型

BIN$JRlkE0mfUD3gU9UKqMC3pw==$0, AAB001, 单位ID

BIN$JRlkE0mfUD3gU9UKqMC3pw==$0, YAB139, 参保所属机构

BIN$JRlkE0mfUD3gU9UKqMC3pw==$0, AAC013, 用工形式

BIN$JRlkE0mfUD3gU9UKqMC3pw==$0, AAE002, 做账期号

BIN$JRlkE0mfUD3gU9UKqMC3pw==$0, AAE003, 费款所属期

BIN$JRlkE0mfUD3gU9UKqMC3pw==$0, AAE041, 开始年月

BIN$JRlkE0mfUD3gU9UKqMC3pw==$0, AAE042, 终止年月

BIN$JRlkE0mfUD3gU9UKqMC3pw==$0, YAC120, 人员类型

BIN$JRlkE0mfUD3gU9UKqMC3pw==$0, YAC121, 人员类别

BIN$JRlkE0mfUD3gU9UKqMC3pw==$0, YAZ289, 征缴规则类型ID

BIN$JRlkE0mfUD3gU9UKqMC3pw==$0, AAZ136, 基数核定规则参数ID

BIN$JRlkE0mfUD3gU9UKqMC3pw==$0, YAE097, 最大做账期号

BIN$JRlkE0mfUD3gU9UKqMC3pw==$0, YAE102, 协议ID

BIN$JRlkE0mfUD3gU9UKqMC3pw==$0, YAC084, 险种离退休标志

BIN$JRlkE0mfUD3gU9UKqMC3pw==$0, YAC110, 退休待遇开始年月

BIN$JRlkE0mfUD3gU9UKqMC3pw==$0, AAZ165, 人员参保险种登记事件ID

BIN$JRlkE0mfUD3gU9UKqMC3pw==$0, YAA100, 锁定标志

BIN$JRlkE0mfUD3gU9UKqMC3pw==$0, AAF022, 编制类型

BIN$JRlkE0mfUD3gU9UKqMC3pw==$0, AAB030, 税号

BIN$JRlkE0mfUD3gU9UKqMC3pw==$0, AAZ066, 税务机构ID

BIN$JRlkE0mfUD3gU9UKqMC3pw==$0, YAB019, 单位管理类型

BIN$JRlkE0mfUD3gU9UKqMC3pw==$0, AJA004, 农民工标示

BIN$JRlkE0mfUD3gU9UKqMC3pw==$0, AAA095, 申报周期

BIN$JRlkE0mfUD3gU9UKqMC3pw==$0, HDID, 核定ID

BIN$JRlkE0mfUD3gU9UKqMC3pw==$0, AAZ083, 当事人征缴计划事件ID

BIN$JRlkE0mfUD3gU9UKqMC3pw==$0, YAE583, 人员核定事件ID

BIN$JRlkE0mfUD3gU9UKqMC3pw==$0, YAE590, 个人补退核定事件明细ID

BIN$JRlkE0mfUD3gU9UKqMC3pw==$0, YAE518, 当事人核定ID（确定分组标准）

BIN$JRlkE0mkUD3gU9UKqMC3pw==$0, AAZ159, 人员参保关系ID

BIN$JRlkE0mkUD3gU9UKqMC3pw==$0, AAC001, 人员ID

BIN$JRlkE0mkUD3gU9UKqMC3pw==$0, AAE140, 险种类型

BIN$JRlkE0mkUD3gU9UKqMC3pw==$0, AAB001, 单位ID

BIN$JRlkE0mkUD3gU9UKqMC3pw==$0, YAB139, 参保所属机构

BIN$JRlkE0mkUD3gU9UKqMC3pw==$0, AAE002, 做账期号

BIN$JRlkE0mkUD3gU9UKqMC3pw==$0, AAE003, 费款所属期

BIN$JRlkE0mkUD3gU9UKqMC3pw==$0, AAE041, 开始年月

BIN$JRlkE0mkUD3gU9UKqMC3pw==$0, AAE042, 终止年月

BIN$JRlkE0mkUD3gU9UKqMC3pw==$0, YAC120, 人员类型

BIN$JRlkE0mkUD3gU9UKqMC3pw==$0, YAC121, 人员类别

BIN$JRlkE0mkUD3gU9UKqMC3pw==$0, AAZ136, 基数核定规则参数ID

BIN$JRlkE0mkUD3gU9UKqMC3pw==$0, YAZ289, 征缴规则类型ID

BIN$JRlkE0mkUD3gU9UKqMC3pw==$0, AAF022, 编制类型

BIN$JRlkE0mkUD3gU9UKqMC3pw==$0, YAB019, 单位管理类型

BIN$JRlkE0mkUD3gU9UKqMC3pw==$0, YAC084, 险种离退休标志

BIN$JRlkE0mkUD3gU9UKqMC3pw==$0, AAC013, 用工形式

BIN$JRlkE0mkUD3gU9UKqMC3pw==$0, AJA004, 农民工标示

BIN$JRlkE0mkUD3gU9UKqMC3pw==$0, AAA095, 申报周期

BIN$JRlkE0mkUD3gU9UKqMC3pw==$0, YAE099, 业务流水号

BIN$JRlkE0mkUD3gU9UKqMC3pw==$0, AAZ083, 当事人征缴计划事件ID

BIN$JRlkE0mkUD3gU9UKqMC3pw==$0, YAE583, 人员核定事件ID

BIN$JRlkE0mkUD3gU9UKqMC3pw==$0, YAE590, 个人补退核定事件明细ID

BIN$JRlkE0mkUD3gU9UKqMC3pw==$0, YAE518, 当事人核定ID（确定分组标准）

BIN$JRlkE0mpUD3gU9UKqMC3pw==$0, AAZ159, 人员参保关系ID

BIN$JRlkE0mpUD3gU9UKqMC3pw==$0, AAC001, 人员ID

BIN$JRlkE0mpUD3gU9UKqMC3pw==$0, AAE140, 险种类型

BIN$JRlkE0mpUD3gU9UKqMC3pw==$0, AAB001, 单位ID

BIN$JRlkE0mpUD3gU9UKqMC3pw==$0, YAB139, 参保所属机构

BIN$JRlkE0mpUD3gU9UKqMC3pw==$0, AAE002, 做账期号

BIN$JRlkE0mpUD3gU9UKqMC3pw==$0, AAE003, 费款所属期

BIN$JRlkE0mpUD3gU9UKqMC3pw==$0, AAE041, 开始年月

BIN$JRlkE0mpUD3gU9UKqMC3pw==$0, AAE042, 终止年月

BIN$JRlkE0mpUD3gU9UKqMC3pw==$0, YAC120, 人员类型

BIN$JRlkE0mpUD3gU9UKqMC3pw==$0, YAC121, 人员类别

BIN$JRlkE0mpUD3gU9UKqMC3pw==$0, AAZ136, 基数核定规则参数ID

BIN$JRlkE0mpUD3gU9UKqMC3pw==$0, YAZ289, 征缴规则类型ID

BIN$JRlkE0mpUD3gU9UKqMC3pw==$0, YAB019, 单位管理类型

BIN$JRlkE0mpUD3gU9UKqMC3pw==$0, YAC084, 险种离退休标志

BIN$JRlkE0mpUD3gU9UKqMC3pw==$0, AJA004, 农民工标示

BIN$JRlkE0mpUD3gU9UKqMC3pw==$0, AAC013, 用工形式

BIN$JRlkE0mpUD3gU9UKqMC3pw==$0, YAE099, 业务流水号

BIN$JRlkE0mpUD3gU9UKqMC3pw==$0, AAZ083, 当事人征缴计划事件ID

BIN$JRlkE0mpUD3gU9UKqMC3pw==$0, YAE583, 人员核定事件ID

BIN$JRlkE0mpUD3gU9UKqMC3pw==$0, YAE590, 个人补退核定事件明细ID

BIN$JRlkE0mpUD3gU9UKqMC3pw==$0, YAE518, 当事人核定ID（确定分组标准）

BIN$JRlkE0muUD3gU9UKqMC3pw==$0, AAZ159, 人员参保关系ID

BIN$JRlkE0muUD3gU9UKqMC3pw==$0, AAC001, 人员ID

BIN$JRlkE0muUD3gU9UKqMC3pw==$0, AAE140, 险种类型

BIN$JRlkE0muUD3gU9UKqMC3pw==$0, AAB001, 单位ID

BIN$JRlkE0muUD3gU9UKqMC3pw==$0, YAB139, 参保所属机构

BIN$JRlkE0muUD3gU9UKqMC3pw==$0, AAE002, 做账期号

BIN$JRlkE0muUD3gU9UKqMC3pw==$0, AAE003, 费款所属期

BIN$JRlkE0muUD3gU9UKqMC3pw==$0, AAE041, 开始年月

BIN$JRlkE0muUD3gU9UKqMC3pw==$0, AAE042, 终止年月

BIN$JRlkE0muUD3gU9UKqMC3pw==$0, YAC120, 人员类型

BIN$JRlkE0muUD3gU9UKqMC3pw==$0, YAC121, 人员类别

BIN$JRlkE0muUD3gU9UKqMC3pw==$0, AAZ136, 基数核定规则参数ID

BIN$JRlkE0muUD3gU9UKqMC3pw==$0, YAZ289, 征缴规则类型ID

BIN$JRlkE0muUD3gU9UKqMC3pw==$0, YAB019, 单位管理类型

BIN$JRlkE0muUD3gU9UKqMC3pw==$0, YAC084, 险种离退休标志

BIN$JRlkE0muUD3gU9UKqMC3pw==$0, AJA004, 农民工标示

BIN$JRlkE0muUD3gU9UKqMC3pw==$0, AAC013, 用工形式

BIN$JRlkE0muUD3gU9UKqMC3pw==$0, YAE099, 业务流水号

BIN$JRlkE0muUD3gU9UKqMC3pw==$0, AAZ083, 当事人征缴计划事件ID

BIN$JRlkE0muUD3gU9UKqMC3pw==$0, YAE583, 人员核定事件ID

BIN$JRlkE0muUD3gU9UKqMC3pw==$0, YAE590, 个人补退核定事件明细ID

BIN$JRlkE0muUD3gU9UKqMC3pw==$0, YAE518, 当事人核定ID

BIN$JRlkE0mzUD3gU9UKqMC3pw==$0, AAZ159, 人员参保关系ID

BIN$JRlkE0mzUD3gU9UKqMC3pw==$0, AAC001, 人员ID

BIN$JRlkE0mzUD3gU9UKqMC3pw==$0, AAE140, 险种类型

BIN$JRlkE0mzUD3gU9UKqMC3pw==$0, AAB001, 单位ID

